PostalCode,Longitude,Latitude,State2,State,City,County,Region,Area,TimeZone
48269,-83.0456,42.3317,MI,Michigan,DETROIT,WAYNE,Midwest,Detroit-Warren-Dearborn MI,5
48272,-83.0456,42.3317,MI,Michigan,DETROIT,WAYNE,Midwest,Detroit-Warren-Dearborn MI,5
48275,-83.0456,42.3317,MI,Michigan,DETROIT,WAYNE,Midwest,Detroit-Warren-Dearborn MI,5
48277,-83.0456,42.3317,MI,Michigan,DETROIT,WAYNE,Midwest,Detroit-Warren-Dearborn MI,5
48278,-83.0456,42.3317,MI,Michigan,DETROIT,WAYNE,Midwest,Detroit-Warren-Dearborn MI,5
48279,-83.0456,42.3317,MI,Michigan,DETROIT,WAYNE,Midwest,Detroit-Warren-Dearborn MI,5
48288,-83.0456,42.3317,MI,Michigan,DETROIT,WAYNE,Midwest,Detroit-Warren-Dearborn MI,5
48397,-83.0276,42.4776,MI,Michigan,WARREN,MACOMB,Midwest,Detroit-Warren-Dearborn MI,5
48550,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48551,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48552,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48553,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48554,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48555,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48556,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48557,-83.6878,43.0125,MI,Michigan,FLINT,GENESEE,Midwest,Flint MI,5
48663,-83.9506,43.4197,MI,Michigan,SAGINAW,SAGINAW,Midwest,Saginaw MI,5
48667,-84.2472,43.6157,MI,Michigan,MIDLAND,MIDLAND,Midwest,Midland MI,5
48670,-84.2472,43.6157,MI,Michigan,MIDLAND,MIDLAND,Midwest,Midland MI,5
48674,-84.2472,43.6157,MI,Michigan,MIDLAND,MIDLAND,Midwest,Midland MI,5
48686,-84.2472,43.6157,MI,Michigan,MIDLAND,MIDLAND,Midwest,Midland MI,5
48710,-83.984058,43.559428,MI,Michigan,UNIVERSITY CENTER,BAY,Midwest,Bay City MI,5
48787,-83.7383,43.3318,MI,Michigan,FRANKENMUTH,SAGINAW,Midwest,Saginaw MI,5
48859,-84.7675,43.5975,MI,Michigan,MOUNT PLEASANT,ISABELLA,Midwest,Mount Pleasant MI,5
48913,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48916,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48918,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48919,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48922,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48929,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48930,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48937,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48951,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48956,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
48980,-84.5558,42.7327,MI,Michigan,LANSING,INGHAM,Midwest,Lansing-East Lansing MI,5
49104,-86.359152,41.962557,MI,Michigan,BERRIEN SPRINGS,BERRIEN,Midwest,Niles-Benton Harbor MI,5
49351,-85.56,43.12,MI,Michigan,ROCKFORD,KENT,Midwest,Grand Rapids-Wyoming MI,5
49355,-85.4886,42.9544,MI,Michigan,ADA,KENT,Midwest,Grand Rapids-Wyoming MI,5
49356,-85.4886,42.9544,MI,Michigan,ADA,KENT,Midwest,Grand Rapids-Wyoming MI,5
49357,-85.4886,42.9544,MI,Michigan,ADA,KENT,Midwest,Grand Rapids-Wyoming MI,5
49413,-85.9417,43.4678,MI,Michigan,FREMONT,NEWAYGO,Midwest,,5
49502,-85.6681,42.9634,MI,Michigan,GRAND RAPIDS,KENT,Midwest,Grand Rapids-Wyoming MI,5
49530,-85.6681,42.9634,MI,Michigan,GRAND RAPIDS,KENT,Midwest,Grand Rapids-Wyoming MI,5
49555,-85.6681,42.9634,MI,Michigan,GRAND RAPIDS,KENT,Midwest,Grand Rapids-Wyoming MI,5
49560,-85.6681,42.9634,MI,Michigan,GRAND RAPIDS,KENT,Midwest,Grand Rapids-Wyoming MI,5
49739,-84.7147,44.6617,MI,Michigan,GRAYLING,CRAWFORD,Midwest,,5
49784,-84.5006,46.2376,MI,Michigan,KINCHELOE,CHIPPEWA,Midwest,Sault Ste. Marie MI,5
49785,-84.4988,46.2433,MI,Michigan,KINCHELOE,CHIPPEWA,Midwest,Sault Ste. Marie MI,5
49786,-84.4975,46.2427,MI,Michigan,KINCHELOE,CHIPPEWA,Midwest,Sault Ste. Marie MI,5
50011,-93.642048,42.027516,IA,Iowa,AMES,STORY,Midwest,Ames IA,6
50012,-93.6198,42.0347,IA,Iowa,AMES,STORY,Midwest,Ames IA,6
50013,-93.6412,42.024096,IA,Iowa,AMES,STORY,Midwest,Ames IA,6
50328,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50329,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50330,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50331,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50332,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50334,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50335,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50339,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50359,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50360,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50361,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50362,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50363,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50364,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50367,-93.6102,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50369,-93.6102,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50380,-93.6102,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50381,-93.6102,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50391,-93.6102,41.6002,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50392,-93.6102,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50396,-93.6087,41.6006,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50398,-93.7363,41.5776,IA,Iowa,URBANDALE,POLK,Midwest,Des Moines-West Des Moines IA,6
50526,-93.7328,42.7318,IA,Iowa,CLARION,WRIGHT,Midwest,,6
50614,-92.459234,42.51318,IA,Iowa,CEDAR FALLS,BLACK HAWK,Midwest,Waterloo-Cedar Falls IA,6
50936,-93.6088,41.6007,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50940,-93.6088,41.6007,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50947,-93.6088,41.6007,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50950,-93.6088,41.6007,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50980,-93.6088,41.6007,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50981,-93.6088,41.6007,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50982,0,0,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
50983,0,0,IA,Iowa,DES MOINES,POLK,Midwest,Des Moines-West Des Moines IA,6
51603,-95.3717,40.7657,IA,Iowa,SHENANDOAH,PAGE,Midwest,,6
52099,-90.6845,42.5136,IA,Iowa,DUBUQUE,DUBUQUE,Midwest,Dubuque IA,6
52204,-91.8708,41.8002,IA,Iowa,AMANA,IOWA,Midwest,,6
52243,-91.5302,41.6611,IA,Iowa,IOWA CITY,JOHNSON,Midwest,Iowa City IA,6
52497,-91.6437,42.0083,IA,Iowa,CEDAR RAPIDS,LINN,Midwest,Cedar Rapids IA,6
52498,-91.6437,42.0083,IA,Iowa,CEDAR RAPIDS,LINN,Midwest,Cedar Rapids IA,6
52499,-91.6437,42.0083,IA,Iowa,CEDAR RAPIDS,LINN,Midwest,Cedar Rapids IA,6
52557,-91.963298,41.021322,IA,Iowa,FAIRFIELD,JEFFERSON,Midwest,Fairfield IA,6
52734,0,0,IA,Iowa,CLINTON,CLINTON,Midwest,Clinton IA,6
52736,-90.1886,41.8446,IA,Iowa,CLINTON,CLINTON,Midwest,Clinton IA,6
53062,-88.0849,43.9485,WI,Wisconsin,NEW HOLSTEIN,CALUMET,Midwest,Appleton WI,6
53259,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53263,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53267,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53268,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53274,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53278,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53288,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53290,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53293,-87.9065,43.0389,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53295,-87.9058,43.0386,WI,Wisconsin,MILWAUKEE,MILWAUKEE,Midwest,Milwaukee-Waukesha-West Allis WI,6
53407,-87.7829,42.7263,WI,Wisconsin,RACINE,RACINE,Midwest,Racine WI,6
53595,-90.1303,42.9605,WI,Wisconsin,DODGEVILLE,IOWA,Midwest,Madison WI,6
53596,-89.2139,43.1836,WI,Wisconsin,SUN PRAIRIE,DANE,Midwest,Madison WI,6
53702,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53774,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53777,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53778,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53779,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53782,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53783,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53784,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53785,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53786,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53788,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53789,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53790,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53791,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53792,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53793,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53794,-89.4012,43.0733,WI,Wisconsin,MADISON,DANE,Midwest,Madison WI,6
53957,-89.0067,43.5393,WI,Wisconsin,RANDOLPH,COLUMBIA,Midwest,Madison WI,6
53958,-90.0016,43.5282,WI,Wisconsin,REEDSBURG,SAUK,Midwest,Baraboo WI,6
54344,-88.0199,44.5195,WI,Wisconsin,GREEN BAY,BROWN,Midwest,Green Bay WI,6
54404,-90.1714,44.6687,WI,Wisconsin,MARSHFIELD,WOOD,Midwest,Wisconsin Rapids-Marshfield WI,6
54472,-90.1718,44.6688,WI,Wisconsin,MARSHFIELD,WOOD,Midwest,Wisconsin Rapids-Marshfield WI,6
54492,-89.5745,44.5236,WI,Wisconsin,STEVENS POINT,PORTAGE,Midwest,Stevens Point WI,6
54774,-91.3928,44.9367,WI,Wisconsin,CHIPPEWA FALLS,CHIPPEWA,Midwest,Eau Claire WI,6
54906,-88.5426,44.0247,WI,Wisconsin,OSHKOSH,WINNEBAGO,Midwest,Oshkosh-Neenah WI,6
54919,-88.4153,44.2617,WI,Wisconsin,APPLETON,OUTAGAMIE,Midwest,Appleton WI,6
54990,-89.1306,44.5083,WI,Wisconsin,IOLA,WAUPACA,Midwest,,6
55133,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55144,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55145,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55146,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55155,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55168,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55170,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55171,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55187,-93.0932,44.9445,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55188,-92.91073,44.945528,MN,Minnesota,SAINT PAUL,RAMSEY,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55467,-93.26,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55472,-93.2637,44.9817,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55474,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55478,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55479,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55483,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55484,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55485,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55486,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55487,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55488,-93.2638,44.98,MN,Minnesota,MINNEAPOLIS,HENNEPIN,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55558,-93.9135,44.7825,MN,Minnesota,YOUNG AMERICA,CARVER,Midwest,Minneapolis-St. Paul-Bloomington MN-WI,6
55745,-93.5301,47.2374,MN,Minnesota,GRAND RAPIDS,ITASCA,Midwest,,6
55905,-92.4694,44.0217,MN,Minnesota,ROCHESTER,OLMSTED,Midwest,Rochester MN,6
56372,-94.1624,45.5608,MN,Minnesota,SAINT CLOUD,STEARNS,Midwest,St. Cloud MN,6
56393,-94.1624,45.5608,MN,Minnesota,SAINT CLOUD,STEARNS,Midwest,St. Cloud MN,6
56395,-94.1624,45.5608,MN,Minnesota,SAINT CLOUD,STEARNS,Midwest,St. Cloud MN,6
56396,-94.1624,45.5608,MN,Minnesota,SAINT CLOUD,STEARNS,Midwest,St. Cloud MN,6
56399,-94.1624,45.5608,MN,Minnesota,SAINT CLOUD,STEARNS,Midwest,St. Cloud MN,6
56901,-77.04,38.9,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56902,-77.036557,38.895094,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56904,-77.036559,38.895096,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56915,-76.99,38.92,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56920,-77.04,38.9,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56933,-76.99,38.86,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56935,0,0,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56944,-76.99,38.86,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56945,-77.036555,38.895092,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56950,0,0,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56965,0,0,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56967,0,0,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56972,-76.99,38.86,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,5
56998,0,0,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,6
56999,0,0,DC,District of Columbia,PARCEL RETURN SERVICE,DISTRICT OF COLUMBIA,South,Washington-Arlington-Alexandria DC-VA-MD-WV,6
57007,-96.782804,44.320074,SD,South Dakota,BROOKINGS,BROOKINGS,Midwest,Brookings SD,6
57186,-96.7002,43.5503,SD,South Dakota,SIOUX FALLS,MINNEHAHA,Midwest,Sioux Falls SD,6
57193,-96.7002,43.5503,SD,South Dakota,SIOUX FALLS,MINNEHAHA,Midwest,Sioux Falls SD,6
57197,-96.738746,43.524696,SD,South Dakota,SIOUX FALLS,MINNEHAHA,Midwest,Sioux Falls SD,6
57198,-96.7002,43.5503,SD,South Dakota,SIOUX FALLS,MINNEHAHA,Midwest,Sioux Falls SD,6
57326,-99.3303,43.8108,SD,South Dakota,CHAMBERLAIN,BRULE,Midwest,,6
57399,-98.2137,44.3633,SD,South Dakota,HURON,BEADLE,Midwest,Huron SD,6
57799,-103.872583,44.498715,SD,South Dakota,SPEARFISH,LAWRENCE,Midwest,Spearfish SD,7
58076,-96.607466,46.273042,ND,North Dakota,WAHPETON,RICHLAND,Midwest,Wahpeton ND-MN,6
58121,-96.7895,46.8774,ND,North Dakota,FARGO,CASS,Midwest,Fargo ND-MN,6
58122,-96.7895,46.8774,ND,North Dakota,FARGO,CASS,Midwest,Fargo ND-MN,6
58124,-96.7895,46.8774,ND,North Dakota,FARGO,CASS,Midwest,Fargo ND-MN,6
58125,-96.8018,46.9009,ND,North Dakota,FARGO,CASS,Midwest,Fargo ND-MN,6
58126,-96.7895,46.8774,ND,North Dakota,FARGO,CASS,Midwest,Fargo ND-MN,6
58207,-97.0325,47.9255,ND,North Dakota,GRAND FORKS,GRAND FORKS,Midwest,Grand Forks ND-MN,6
58405,-98.697198,46.914474,ND,North Dakota,JAMESTOWN,STUTSMAN,Midwest,Jamestown ND,6
58707,-101.30039,48.246287,ND,North Dakota,MINOT,WARD,Midwest,Minot ND,6
59004,-106.2703,45.5947,MT,Montana,ASHLAND,ROSEBUD,West,,7
59111,-108.5003,45.7834,MT,Montana,BILLINGS,YELLOWSTONE,West,Billings MT,7
59112,-108.5003,45.7834,MT,Montana,BILLINGS,YELLOWSTONE,West,Billings MT,7
59114,-108.5003,45.7834,MT,Montana,BILLINGS,YELLOWSTONE,West,Billings MT,7
59115,-108.5003,45.7834,MT,Montana,BILLINGS,YELLOWSTONE,West,Billings MT,7
59116,-108.5003,45.7834,MT,Montana,BILLINGS,YELLOWSTONE,West,Billings MT,7
59117,-108.5003,45.7834,MT,Montana,BILLINGS,YELLOWSTONE,West,Billings MT,7
59623,-112.0355,46.5925,MT,Montana,HELENA,LEWIS AND CLARK,West,Helena MT,7
59625,-112.038031,46.601836,MT,Montana,HELENA,LEWIS AND CLARK,West,Helena MT,7
59707,-112.5337,46.0038,MT,Montana,BUTTE,SILVER BOW,West,Butte-Silver Bow MT,7
59812,-113.980194,46.859918,MT,Montana,MISSOULA,MISSOULA,West,Missoula MT,7
60019,-87.8865,42.0188,IL,Illinois,DES PLAINES,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60038,-88.0342,42.1106,IL,Illinois,PALATINE,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60055,-88.0342,42.1106,IL,Illinois,PALATINE,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60086,-87.8413,42.3256,IL,Illinois,NORTH CHICAGO,LAKE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60105,-87.9401,41.9552,IL,Illinois,BENSENVILLE,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60116,-88.1349,41.9125,IL,Illinois,CAROL STREAM,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60117,-88.0786,41.9479,IL,Illinois,BLOOMINGDALE,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60122,-88.2812,42.0372,IL,Illinois,CAROL STREAM,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60128,-88.1349,41.9125,IL,Illinois,CAROL STREAM,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60132,-88.1349,41.9125,IL,Illinois,CAROL STREAM,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60179,-88.0794,42.0425,IL,Illinois,HOFFMAN ESTATES,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60196,-88.0808,41.9859,IL,Illinois,SCHAUMBURG,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60208,-87.674324,42.055861,IL,Illinois,EVANSTON,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60209,-87.6903,42.0412,IL,Illinois,EVANSTON,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60290,-87.65,41.85,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60399,-87.9401,41.9552,IL,Illinois,WOOD DALE,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60568,-88.3202,41.7607,IL,Illinois,AURORA,KANE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60572,-88.2415,41.7552,IL,Illinois,AURORA,DUPAGE,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60668,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60669,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60670,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60673,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60674,-87.6503,41.8852,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60675,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60677,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60678,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60682,-87.81,41.86,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60684,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60685,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60686,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60687,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60688,-87.65,41.8501,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
60689,-87.63,41.87,IL,Illinois,CHICAGO,COOK,Midwest,Chicago-Naperville-Elgin IL-IN-WI,6
